"","Address","longitude","latitude","Type1","Type2","Type3","Value","Icon"
"1460","337 WEST 30 STREET , New York",-73.9967549,40.750534,"Rent","D1  -ELEVATOR",NA,51.9625,"Rent"
"1461","337 WEST 43 STREET , New York",-73.9909228,40.7588266,"Rent","D3  -ELEVATOR",NA,42.55,"Rent"
"1462","339 EAST 57 STREET , New York",-73.9634659,40.7588634,"Rent","D1  -ELEVATOR",NA,51.4475,"Rent"
"1463","339 EAST 74 STREET , New York",-73.9559011,40.7695343,"Rent","R9  -CONDOPS",NA,47.45,"Rent"
"1464","34 WEST 86 STREET , New York",-73.9711799,40.7858084,"Rent","D9  -ELEVATOR",NA,37.22,"Rent"
"1465","340 CABRINI BOULEVARD , New York",-73.9377502,40.8564482,"Rent","R4  -ELEVATOR",NA,25.33,"Rent"
"1466","340 EAST 23 STREET , New York",-73.9793987,40.7369267,"Rent","R4  -ELEVATOR",NA,55.9,"Rent"
"1467","340 EAST 34 STREET , New York",-73.9742333,40.7438558,"Rent","D7  -ELEVATOR",NA,53.8,"Rent"
"1468","340 EAST 51 STREET , New York",-73.9668867,40.7547767,"Rent","D3  -ELEVATOR",NA,52.63,"Rent"
"1469","340 EAST 52 STREET , New York",-73.966175,40.7552351,"Rent","D7  -ELEVATOR",NA,46.99,"Rent"
"1470","340 EAST 53 STREET , New York",-73.9656699,40.7558966,"Rent","C5  -WALK-UP",NA,47,"Rent"
"1471","340 EAST 57 STREET , New York",-73.9640628,40.7585624,"Rent","D6  -ELEVATOR",NA,54.18,"Rent"
"1472","340 EAST 64 STREET , New York",-73.9603299,40.7629691,"Rent","R4  -ELEVATOR",NA,45.9,"Rent"
"1473","340 EAST 74 STREET , New York",-73.9557745,40.7692488,"Rent","R9  -CONDOPS",NA,45.67,"Rent"
"1474","340 WEST 57 STREET , New York",-73.984671,40.767258,"Rent","R4  -ELEVATOR",NA,43.75,"Rent"
"1475","340 WEST 86 STREET , New York",-73.979844,40.789378,"Rent","R4  -ELEVATOR",NA,34.05,"Rent"
"1476","340 WEST 87 STREET , New York",-73.9791691,40.7900676,"Rent","D3  -ELEVATOR",NA,43.6475,"Rent"
"1477","340 WEST END AVENUE , New York",-73.9822339,40.7823736,"Rent","C5  -WALK-UP",NA,55.6,"Rent"
"1478","341 EAST 19 STREET , New York",-73.9811894,40.7350576,"Rent","D3  -ELEVATOR",NA,44.522,"Rent"
"1479","341 EAST 62 STREET , New York",-73.9613996,40.7620811,"Rent","D3  -ELEVATOR",NA,48.2195833333333,"Rent"
"1480","341 EAST 85 STREET , New York",-73.9505625,40.7767052,"Rent","C1  -WALK-UP",NA,44.43,"Rent"
"1481","341 WEST 45 STREET , New York",-73.9900275,40.7600696,"Rent","D3  -ELEVATOR",NA,60.11,"Rent"
"1482","342 9 AVENUE , New York",-73.99799,40.750561,"Rent","D6  -ELEVATOR",NA,48.44,"Rent"
"1483","342 EAST 110 STREET , New York",-73.938936,40.792237,"Rent","R4  -ELEVATOR",NA,38.33,"Rent"
"1484","342 EAST 55 STREET , New York",-73.9647516,40.7571167,"Rent","D5  -ELEVATOR",NA,47.3514285714286,"Rent"
"1485","342 EAST 8 STREET , New York",-73.9789024,40.7247368,"Rent","R9  -CONDOPS",NA,49.48,"Rent"
"1486","342 WEST 85 STREET , New York",-73.9801231,40.7887512,"Rent","R4  -ELEVATOR",NA,42.12,"Rent"
"1487","343 EAST 50 STREET , New York",-73.9668813,40.7543008,"Rent","R4  -ELEVATOR",NA,39.52,"Rent"
"1488","343 EAST 76 STREET , New York",-73.9553842,40.771103,"Rent","D3  -ELEVATOR",NA,48.44,"Rent"
"1489","343 ST NICHOLAS AVENUE , New York",-73.9516818,40.8122287,"Rent","D7  -ELEVATOR",NA,30.99,"Rent"
"1490","343 WEST 51 STREET , New York",-73.9872499,40.7638238,"Rent","D1  -ELEVATOR",NA,39,"Rent"
"1491","343 WEST 85 STREET , New York",-73.9795571,40.7890639,"Rent","D2  -ELEVATOR",NA,38.34,"Rent"
"1492","344 EAST 50 STREET , New York",-73.967129,40.75404,"Rent","R2  -WALK-UP",NA,47.65,"Rent"
"1493","344 WEST 23 STREET , New York",-74.0003344,40.7457649,"Rent","R4  -ELEVATOR",NA,48.09,"Rent"
"1494","345 EAST 46 STREET , New York",-73.9680645,40.7516129,"Rent","R4  -ELEVATOR",NA,52.77,"Rent"
"1495","345 EAST 56 STREET , New York",-73.9636135,40.7579674,"Rent","R9  -CONDOPS",NA,47.12,"Rent"
"1496","345 EAST 80 STREET , New York",-73.9524683,40.7734851,"Rent","R4  -ELEVATOR",NA,47.24,"Rent"
"1497","345 GREENWICH STREET , New York",-74.0101127,40.7184239,"Rent","R4  -ELEVATOR",NA,29.98,"Rent"
"1498","345 SOUTH END AVENUE , New York",-74.0165162,40.7112527,"Rent","D6  -ELEVATOR",NA,41.94,"Rent"
"1499","345 WEST 30 STREET , New York",-73.996983,40.7506164,"Rent","D1  -ELEVATOR",NA,51.052,"Rent"
"1500","346 EAST 119 STREET , New York",-73.9347651,40.7980592,"Rent","R4  -ELEVATOR",NA,25.31,"Rent"
"1501","346 EAST 21 STREET , New York",-73.9799267,40.7356312,"Rent","RR  -CONRENT",NA,32.14,"Rent"
"1502","346 MANHATTAN AVENUE , New York",-73.957167,40.804034,"Rent","D1  -ELEVATOR",NA,35.586,"Rent"
"1503","346 WEST END AVENUE , New York",-73.9821133,40.7825136,"Rent","C1  -WALK-UP",NA,55.87,"Rent"
"1504","347 EAST 51 STREET , New York",NA,NA,"Rent","D3  -ELEVATOR",NA,45.6985714285714,"Rent"
"1505","347 WEST 57 STREET , New York",-73.9846893,40.76783,"Rent","R4  -ELEVATOR",NA,53.03,"Rent"
"1506","348 EAST 89 STREET , New York",-73.9487257,40.7789511,"Rent","R2  -WALK-UP",NA,44.71,"Rent"
"1507","348 WEST 118 STREET , New York",-73.956292,40.806261,"Rent","D1  -ELEVATOR",NA,28.32,"Rent"
"1508","349 WEST 42 STREET , New York",-73.9913051,40.7583474,"Rent","D8  -ELEVATOR",NA,54.7,"Rent"
"1509","349 WEST 85 STREET , New York",-73.9798579,40.7890854,"Rent","D2  -ELEVATOR",NA,38.4566666666667,"Rent"
"1510","35 EAST 35 STREET , New York",-73.9813041,40.7481793,"Rent","D6  -ELEVATOR",NA,38.41,"Rent"
"1511","35 EAST 38 STREET , New York",-73.9800186,40.7500811,"Rent","R4  -ELEVATOR",NA,49.42,"Rent"
"1512","35 ESSEX STREET , New York",-73.9897508,40.7161168,"Rent","D5  -ELEVATOR",NA,48.53,"Rent"
"1513","35 GRAND STREET , New York",-74.0044957,40.7224704,"Rent","D5  -ELEVATOR",NA,54.53,"Rent"
"1514","35 WEST 33 STREET , New York",-73.9868113,40.748782,"Rent","D8  -ELEVATOR",NA,54.36,"Rent"
"1515","350 CENTRAL PARK WEST , New York",-73.9658766,40.7906666,"Rent","D3  -ELEVATOR",NA,25.84,"Rent"
"1516","350 EAST 30 STREET , New York",-73.9758868,40.7410864,"Rent","R4  -ELEVATOR",NA,55.27,"Rent"
"1517","350 EAST 62 STREET , New York",-73.9611465,40.7615278,"Rent","R4  -ELEVATOR",NA,46.38,"Rent"
"1518","350 EAST 72 STREET , New York",-73.9570602,40.7679655,"Rent","R4  -ELEVATOR",NA,45.06,"Rent"
"1519","350 EAST 82 STREET , New York",-73.9519172,40.7743326,"Rent","R4  -ELEVATOR",NA,53.45,"Rent"
"1520","350 WEST 14 STREET , New York",-74.0049055,40.7405174,"Rent","R4  -ELEVATOR",NA,37.85,"Rent"
"1521","350 WEST 42 STREET , New York",-73.9923231,40.7578482,"Rent","R4  -ELEVATOR",NA,55.27,"Rent"
"1522","350 WEST 50 STREET , New York",-73.9880747,40.7628948,"Rent","R4  -ELEVATOR",NA,53.97,"Rent"
"1523","350 WEST 51 STREET , New York",-73.9877319,40.7636028,"Rent","D7  -ELEVATOR",NA,38.43,"Rent"
"1524","350 WEST 53 STREET , New York",-73.986874,40.7648322,"Rent","R4  -ELEVATOR",NA,50.06,"Rent"
"1525","350 WEST 55 STREET , New York",NA,NA,"Rent","D3  -ELEVATOR",NA,52.2447826086957,"Rent"
"1526","350 WEST 85 STREET , New York",-73.980317,40.7888806,"Rent","D2  -ELEVATOR",NA,37.825,"Rent"
"1527","351 3 AVENUE , New York",-73.9817457,40.740531,"Rent","D6  -ELEVATOR",NA,44.38,"Rent"
"1528","351 EAST 51 STREET , New York",-73.9658869,40.754849,"Rent","R4  -ELEVATOR",NA,52.14,"Rent"
"1529","351 EAST 54 STREET , New York",-73.9646138,40.7567884,"Rent","D1  -ELEVATOR",NA,26.73,"Rent"
"1530","351 EAST 57 STREET , New York",-73.963151,40.758629,"Rent","R9  -CONDOPS",NA,39.97,"Rent"
"1531","351 EAST 84 STREET , New York",-73.950489,40.7759436,"Rent","D6  -ELEVATOR",NA,50.43,"Rent"
"1532","352 CATHEDRAL PARKWAY , New York",-73.9602101,40.8012388,"Rent","R4  -ELEVATOR",NA,27.91,"Rent"
"1533","352 WEST 117 STREET , New York",-73.9568536,40.8057917,"Rent","R4  -ELEVATOR",NA,28.58,"Rent"
"1534","353 CENTRAL PARK WEST , New York",-73.9653026,40.7912213,"Rent","R4  -ELEVATOR",NA,46.72,"Rent"
"1535","353 EAST 4 STREET , New York",-73.9781323,40.7216292,"Rent","D9  -ELEVATOR",NA,38.81,"Rent"
"1536","353 EDGECOMBE AVENUE , New York",-73.941489,40.82739,"Rent","D1  -ELEVATOR",NA,28.76,"Rent"
"1537","353 WEST 30 STREET , New York",-73.9972814,40.7507553,"Rent","D5  -ELEVATOR",NA,54.29,"Rent"
"1538","353 WEST 44 STREET , New York",-73.9911064,40.7596245,"Rent","D1  -ELEVATOR",NA,51.7575,"Rent"
"1539","354 WEST 34 STREET , New York",-73.9960659,40.7528211,"Rent","D7  -ELEVATOR",NA,53.36,"Rent"
"1540","355 GREENWICH STREET , New York",-74.0101127,40.7189646,"Rent","R2  -WALK-UP",NA,41.49,"Rent"
"1541","356 BROADWAY , New York",-74.0034103,40.716972,"Rent","R4  -ELEVATOR",NA,41.78,"Rent"
"1542","357 WEST 54 STREET , New York",-73.986469,40.765968,"Rent","C1  -WALK-UP",NA,54.28,"Rent"
"1543","358 WEST END AVENUE , New York",-73.981955,40.782817,"Rent","C1  -WALK-UP",NA,57.1,"Rent"
"1544","359 WEST 126 STREET , New York",-73.9525371,40.8117704,"Rent","C4  -WALK-UP",NA,42.08,"Rent"
"1545","3595 BROADWAY , New York",-73.9494476,40.8282648,"Rent","RR  -CONRENT",NA,24.45,"Rent"
"1546","36 BLEECKER STREET , New York",-73.9940677,40.7255142,"Rent","R4  -ELEVATOR",NA,66.73,"Rent"
"1547","36 GRAMERCY PARK EAST , New York",-73.9849542,40.7375223,"Rent","R4  -ELEVATOR",NA,48.11,"Rent"
"1548","36 HUDSON STREET , New York",-74.00878,40.716968,"Rent","R4  -ELEVATOR",NA,45.01,"Rent"
"1549","36 RIVINGTON STREET , New York",-73.991205,40.721175,"Rent","R4  -ELEVATOR",NA,47.46,"Rent"
"1550","360 CENTRAL PARK WEST , New York",-73.9652108,40.791594,"Rent","R4  -ELEVATOR",NA,39.72,"Rent"
"1551","360 EAST 88 STREET , New York",-73.9489094,40.7781672,"Rent","R4  -ELEVATOR",NA,57.28,"Rent"
"1552","360 EAST 89 STREET , New York",-73.9482757,40.7789259,"Rent","R4  -ELEVATOR",NA,23.72,"Rent"
"1553","360 WEST 22 STREET , New York",-74.0015969,40.7455,"Rent","R9  -CONDOPS",NA,42,"Rent"
"1554","360 WEST 28 STREET , New York",-73.9985095,40.7493327,"Rent","R4  -ELEVATOR",NA,47.49,"Rent"
"1555","360 WEST 53 STREET , New York",-73.9871121,40.7649232,"Rent","C5  -WALK-UP",NA,57.47,"Rent"
"1556","361 EAST 10 STREET , New York",-73.9788248,40.7266719,"Rent","D1  -ELEVATOR",NA,40.17,"Rent"
"1557","361 LENOX AVENUE , New York",-73.9443072,40.8099272,"Rent","C7  -WALK-UP",NA,32.53,"Rent"
"1558","361 WEST 126 STREET , New York",-73.9525371,40.8119246,"Rent","C4  -WALK-UP",NA,20.45,"Rent"
"1559","362 RIVERSIDE DRIVE , New York",-73.9686086,40.8039158,"Rent","D3  -ELEVATOR",NA,31.99,"Rent"
"1560","362 ST. NICHOLAS AVENUE , New York",-73.9505396,40.8126235,"Rent","R4  -ELEVATOR",NA,27.44,"Rent"
"1561","362 WEST 127 STREET , New York",-73.952375,40.812116,"Rent","R4  -ELEVATOR",NA,38.04,"Rent"
"1562","363 GREENWICH STREET , New York",-74.009992,40.7190959,"Rent","R4  -ELEVATOR",NA,43.74,"Rent"
"1563","364      368 WEST 117 STREET , New York",-73.9574227,40.8059834,"Rent","R4  -ELEVATOR",NA,22.82,"Rent"
"1564","365 BROADWAY , New York",-74.0037129,40.7177007,"Rent","D7  -ELEVATOR",NA,48.415,"Rent"
"1565","365 WEST END AVENUE , New York",-73.982429,40.7833175,"Rent","D6  -ELEVATOR",NA,24.52,"Rent"
"1566","366 BROOME STREET , New York",-73.9956783,40.7202182,"Rent","C4  -WALK-UP",NA,46.17,"Rent"
"1567","366 WEST 11 STREET , New York",-74.0094012,40.7351788,"Rent","R4  -ELEVATOR",NA,58.82,"Rent"
"1568","368 ST. NICHOLAS AVENUE , New York",-73.950379,40.8127179,"Rent","R2  -WALK-UP",NA,27.22,"Rent"
"1569","368 WEST 127 STREET , New York",-73.9525831,40.8122781,"Rent","C4  -WALK-UP",NA,37.14,"Rent"
"1570","369 WEST 52 STREET , New York",NA,NA,"Rent","D5  -ELEVATOR",NA,49.404,"Rent"
"1571","37 KING STREET , New York",-74.0043514,40.7279763,"Rent","D9  -ELEVATOR",NA,40.6194736842105,"Rent"
"1572","37 MURRAY STREET , New York",-74.0089746,40.7140736,"Rent","R4  -ELEVATOR",NA,36.08,"Rent"
"1573","370 WEST 118 STREET , New York",-73.957104,40.806631,"Rent","R2  -WALK-UP",NA,24.14,"Rent"
"1574","371 WEST 126 STREET , New York",-73.9529963,40.8120285,"Rent","R4  -ELEVATOR",NA,38.72,"Rent"
"1575","372 CENTRAL PARK WEST , New York",-73.9646827,40.792888,"Rent","R4  -ELEVATOR",NA,26.84,"Rent"
"1576","374 BROADWAY , New York",-74.0028766,40.717709,"Rent","R4  -ELEVATOR",NA,42.75,"Rent"
"1577","374 EAST 10 STREET , New York",-73.9786182,40.7260827,"Rent","C4  -WALK-UP",NA,42.3183333333333,"Rent"
"1578","379 EAST 10 STREET , New York",-73.9783427,40.7263911,"Rent","D1  -ELEVATOR",NA,60.075,"Rent"
"1579","38 NORTH MOORE STREET , New York",-74.008045,40.71967,"Rent","R9  -CONDOPS",NA,39.84,"Rent"
"1580","38 STUYVESANT STREET , New York",-73.9878008,40.7298186,"Rent","R2  -WALK-UP",NA,41.75,"Rent"
"1581","38 WEST 129 STREET , New York",-73.942473,40.809572,"Rent","C4  -WALK-UP",NA,32,"Rent"
"1582","380 3 AVENUE , New York",-73.9814648,40.7416981,"Rent","C7  -WALK-UP",NA,59.31,"Rent"
"1583","380 AMSTERDAM AVENUE , New York",-73.979011,40.782934,"Rent","R9  -CONDOPS",NA,44.38,"Rent"
"1584","380 LENOX AVENUE , New York",-73.9432633,40.8102916,"Rent","R4  -ELEVATOR",NA,26.83,"Rent"
"1585","380 RECTOR PLACE , New York",-74.0177561,40.7090972,"Rent","R4  -ELEVATOR",NA,55.12,"Rent"
"1586","381 2 AVENUE , New York",-73.981508,40.7374711,"Rent","R9  -CONDOPS",NA,47.13,"Rent"
"1587","381 LENOX AVENUE , New York",-73.9435716,40.8105416,"Rent","R4  -ELEVATOR",NA,32.55,"Rent"
"1588","382 BLEECKER STREET , New York",-74.005109,40.735144,"Rent","R2  -WALK-UP",NA,56.34,"Rent"
"1589","382 CENTRAL PARK WEST , New York",-73.9656011,40.7935585,"Rent","R4  -ELEVATOR",NA,26.53,"Rent"
"1590","384 EAST 10 STREET , New York",-73.9782049,40.7259854,"Rent","C4  -WALK-UP",NA,42.3883333333333,"Rent"
"1591","385 3 AVENUE , New York",-73.9807761,40.7416003,"Rent","RR  -CONRENT",NA,47.56,"Rent"
"1592","386 COLUMBUS AVENUE , New York",-73.9759551,40.7817037,"Rent","R4  -ELEVATOR",NA,52.39,"Rent"
"1593","389 EAST 89 STREET , New York",-73.9483299,40.7791072,"Rent","R4  -ELEVATOR",NA,55,"Rent"
"1594","39 EAST 29 STREET , New York",-73.984036,40.7444177,"Rent","R4  -ELEVATOR",NA,56.61,"Rent"
"1595","39 NORTH MOORE STREET , New York",-74.0079551,40.7202037,"Rent","R4  -ELEVATOR",NA,36.04,"Rent"
"1596","39 VESTRY STREET , New York",-74.0091257,40.7225515,"Rent","R4  -ELEVATOR",NA,36.32,"Rent"
"1597","392 CENTRAL PARK WEST , New York",-73.9649582,40.7945469,"Rent","R4  -ELEVATOR",NA,26.61,"Rent"
"1598","394 EAST 8 STREET , New York",-73.9766898,40.7237238,"Rent","D3  -ELEVATOR",NA,45.105,"Rent"
"1599","395 BROADWAY , New York",-74.0027905,40.7186414,"Rent","R4  -ELEVATOR",NA,39.56,"Rent"
"1600","399 1 AVENUE , New York",-73.9785259,40.7368841,"Rent","R9  -CONDOPS",NA,46.08,"Rent"
"1601","399 EAST 8 STREET , New York",-73.9763225,40.7239805,"Rent","R4  -ELEVATOR",NA,55.82,"Rent"
"1602","4 EAST 62 STREET , New York",-73.9711084,40.7658252,"Rent","R4  -ELEVATOR",NA,45.18,"Rent"
"1603","4 EAST 65 STREET , New York",-73.9698254,40.7675423,"Rent","D3  -ELEVATOR",NA,37.218,"Rent"
"1604","4 EAST 89 STREET , New York",-73.9584608,40.7830746,"Rent","D6  -ELEVATOR",NA,49,"Rent"
"1605","4 WEST 90 STREET , New York",-73.968181,40.787894,"Rent","D3  -ELEVATOR",NA,44.63,"Rent"
"1606","40 DELANCEY STREET , New York",-73.9917787,40.7197869,"Rent","R4  -ELEVATOR",NA,48.7,"Rent"
"1607","40 EAST 21 STREET , New York",-73.988454,40.739091,"Rent","R9  -CONDOPS",NA,39.8,"Rent"
"1608","40 EAST 61 STREET , New York",-73.9698147,40.7643042,"Rent","R4  -ELEVATOR",NA,44.82,"Rent"
"1609","40 EAST 62 STREET , New York",-73.9694581,40.7649436,"Rent","R4  -ELEVATOR",NA,44.31,"Rent"
"1610","40 EAST 66 STREET , New York",-73.9680655,40.7676918,"Rent","R4  -ELEVATOR",NA,42.78,"Rent"
"1611","40 EAST 68 STREET , New York",NA,NA,"Rent","D9  -ELEVATOR",NA,45.395,"Rent"
"1612","40 EAST 9 STREET , New York",-73.9934503,40.7314301,"Rent","R9  -CONDOPS",NA,40.83,"Rent"
"1613","40 EAST 94 STREET , New York",-73.9546989,40.7855606,"Rent","R4  -ELEVATOR",NA,49.06,"Rent"
"1614","40 GOLD STREET , New York",-74.0057516,40.7087293,"Rent","D6  -ELEVATOR",NA,53.35,"Rent"
"1615","40 GROVE STREET , New York",-74.0044202,40.7326003,"Rent","C1  -WALK-UP",NA,40.99,"Rent"
"1616","40 MAC DOUGAL STREET , New York",-74.0026757,40.7271016,"Rent","C4  -WALK-UP",NA,42.4,"Rent"
"1617","40 MORNINGSIDE AVENUE , New York",-73.9568559,40.806932,"Rent","D1  -ELEVATOR",NA,29.3306666666667,"Rent"
"1618","40 PARK AVENUE , New York",-73.9806843,40.7486896,"Rent","D6  -ELEVATOR",NA,43.5,"Rent"
"1619","40 SUTTON PLACE , New York",-73.960155,40.758529,"Rent","R4  -ELEVATOR",NA,47.28,"Rent"
"1620","40 WATERSIDE PLAZA , New York",-73.9728777,40.7385291,"Rent","D3  -ELEVATOR",NA,49.98,"Rent"
"1621","40 WEST 116 STREET , New York",-73.9480656,40.801161,"Rent","R4  -ELEVATOR",NA,33.56,"Rent"
"1622","40 WEST 127 STREET , New York",NA,NA,"Rent","D1  -ELEVATOR",NA,32.6122222222222,"Rent"
"1623","40 WEST 135 STREET , New York",-73.9401434,40.8132681,"Rent","D3  -ELEVATOR",NA,30.24,"Rent"
"1624","40 WEST 55 STREET , New York",-73.9767127,40.7622699,"Rent","R4  -ELEVATOR",NA,43.99,"Rent"
"1625","40 WEST 72 STREET , New York",-73.9779065,40.7767923,"Rent","R9  -CONDOPS",NA,42.79,"Rent"
"1626","40 WEST 76 STREET , New York",-73.976034,40.77942,"Rent","R2  -WALK-UP",NA,47.21,"Rent"
"1627","40 WEST 86 STREET , New York",-73.9714784,40.7859858,"Rent","D3  -ELEVATOR",NA,35.66,"Rent"
"1628","400 CENTRAL PARK WEST , New York",-73.963672,40.7942319,"Rent","R4  -ELEVATOR",NA,26.21,"Rent"
"1629","400 CHAMBERS STREET , New York",-74.0151854,40.7178487,"Rent","D8  -ELEVATOR",NA,52.452,"Rent"
"1630","400 EAST 54 STREET , New York",-73.9641087,40.756022,"Rent","R4  -ELEVATOR",NA,45.58,"Rent"
"1631","400 EAST 67 STREET , New York",-73.9582013,40.7643329,"Rent","R4  -ELEVATOR",NA,50.96,"Rent"
"1632","400 EAST 70 STREET , New York",-73.9568006,40.7661506,"Rent","R4  -ELEVATOR",NA,51.43,"Rent"
"1633","400 EAST 90 STREET , New York",-73.9472423,40.7791831,"Rent","R4  -ELEVATOR",NA,43.28,"Rent"
"1634","400 PARK AVENUE SOUTH , New York",-73.9844345,40.7430687,"Rent","RR  -CONRENT",NA,63.97,"Rent"
"1635","400 WEST 150 STREET , New York",-73.9418374,40.8267067,"Rent","D1  -ELEVATOR",NA,28.8325,"Rent"
"1636","400 WEST 155 STREET , New York",-73.9406947,40.8303884,"Rent","RR  -CONRENT",NA,16.84,"Rent"
"1637","400 WEST 42 STREET , New York",-73.9930985,40.7583945,"Rent","RR  -CONRENT",NA,54.88,"Rent"
"1638","401 EAST 60 STREET , New York",-73.9609519,40.7602757,"Rent","R4  -ELEVATOR",NA,51.11,"Rent"
"1639","401 EAST 74 STREET , New York",-73.9546283,40.7690765,"Rent","R9  -CONDOPS",NA,48.36,"Rent"
"1640","401 EAST 84 STREET , New York",-73.9499197,40.7755336,"Rent","R4  -ELEVATOR",NA,48.14,"Rent"
"1641","401 EAST 89 STREET , New York",-73.9473227,40.7788108,"Rent","R4  -ELEVATOR",NA,38.87,"Rent"
"1642","401 WEST 22 STREET , New York",-74.0019871,40.7461536,"Rent","D6  -ELEVATOR",NA,49.74,"Rent"
"1643","401 WEST 25 STREET , New York",-74.0006098,40.74812,"Rent","RR  -CONRENT",NA,46,"Rent"
"1644","402 EAST 90 STREET , New York",-73.9469577,40.7789502,"Rent","R4  -ELEVATOR",NA,43.87,"Rent"
"1645","402 WEST 115 STREET , New York",-73.960223,40.805326,"Rent","D7  -ELEVATOR",NA,38.4866666666667,"Rent"
"1646","403 EAST 62 STREET , New York",-73.9599761,40.7614157,"Rent","R4  -ELEVATOR",NA,47.53,"Rent"
"1647","403 WEST 115 STREET , New York",-73.960206,40.8058181,"Rent","D1  -ELEVATOR",NA,35.11,"Rent"
"1648","404 EAST 66 STREET , New York",-73.958346,40.7635955,"Rent","R4  -ELEVATOR",NA,39.59,"Rent"
"1649","404 EAST 75 STREET , New York",-73.9541214,40.7693994,"Rent","D3  -ELEVATOR",NA,46.28,"Rent"
"1650","404 EAST 76 STREET , New York",-73.9537498,40.7700836,"Rent","R4  -ELEVATOR",NA,47.3,"Rent"
"1651","404 EAST 79 STREET , New York",-73.952317,40.7719586,"Rent","R4  -ELEVATOR",NA,51.42,"Rent"
"1652","404 EAST 88 STREET , New York",-73.947991,40.7778051,"Rent","D1  -ELEVATOR",NA,44.5425,"Rent"
"1653","404 WEST 44 STREET , New York",-73.9923699,40.75977,"Rent","D1  -ELEVATOR",NA,52.9785714285714,"Rent"
"1654","405 EAST 61 STREET , New York",-73.9604353,40.7607865,"Rent","C4  -WALK-UP",NA,45.64,"Rent"
"1655","405 WEST 118 STREET , New York",-73.9587634,40.8078233,"Rent","D1  -ELEVATOR",NA,33.18,"Rent"
"1656","406 8 AVENUE , New York",-73.9948015,40.7497938,"Rent","R4  -ELEVATOR",NA,48.33,"Rent"
"1657","406 WEST 45 STREET , New York",-73.9919328,40.7603978,"Rent","R4  -ELEVATOR",NA,49.95,"Rent"
"1658","407 EAST 12 STREET , New York",-73.9828422,40.7298871,"Rent","R4  -ELEVATOR",NA,46.73,"Rent"
"1659","408 COLUMBUS AVENUE , New York",-73.9755049,40.7822002,"Rent","R4  -ELEVATOR",NA,51.29,"Rent"
"1660","408 EAST 79 STREET , New York",-73.9520593,40.7718956,"Rent","R4  -ELEVATOR",NA,48.02,"Rent"
"1661","409 EAST 6 STREET , New York",-73.9855052,40.726288,"Rent","D1  -ELEVATOR",NA,59.585,"Rent"
"1662","41 BENNETT AVENUE , New York",-73.9358443,40.8516888,"Rent","D1  -ELEVATOR",NA,25.72,"Rent"
"1663","41 PARK AVENUE , New York",-73.9799267,40.7483698,"Rent","D6  -ELEVATOR",NA,43.7,"Rent"
"1664","41 WEST 24 STREET , New York",-73.9911983,40.7432724,"Rent","D7  -ELEVATOR",NA,59.89,"Rent"
"1665","41 WEST 58 STREET , New York",-73.9758633,40.7647538,"Rent","D6  -ELEVATOR",NA,61.17,"Rent"
"1666","41 WEST 72 STREET , New York",-73.9779983,40.7773455,"Rent","R4  -ELEVATOR",NA,46.27,"Rent"
"1667","41 WEST 83 STREET , New York",-73.9721901,40.7841776,"Rent","D3  -ELEVATOR",NA,42.35,"Rent"
"1668","410 EAST 74 STREET , New York",-73.954272,40.768536,"Rent","D1  -ELEVATOR",NA,47.1414285714286,"Rent"
"1669","410 GRAND STREET , New York",-73.9861742,40.7159517,"Rent","D6  -ELEVATOR",NA,40.53,"Rent"
"1670","410 WEST 53 STREET , New York",NA,NA,"Rent","D1  -ELEVATOR",NA,49.90125,"Rent"
"1671","410 WEST END AVENUE , New York",-73.9806613,40.7846673,"Rent","D1  -ELEVATOR",NA,46.18,"Rent"
"1672","411 EAST 81 STREET , New York",-73.9507462,40.7734909,"Rent","D3  -ELEVATOR",NA,53.65,"Rent"
"1673","411 MANHATTAN AVENUE , New York",-73.9564277,40.8059373,"Rent","R2  -WALK-UP",NA,20.45,"Rent"
"1674","412 EAST 11 STREET , New York",-73.9833014,40.7289097,"Rent","C1  -WALK-UP",NA,46.58,"Rent"
"1675","412 WEST 129 STREET , New York",-73.952212,40.813685,"Rent","C1  -WALK-UP",NA,27.38,"Rent"
"1676","412 WEST 25 STREET , New York",-74.00132,40.747918,"Rent","D1  -ELEVATOR",NA,49.546,"Rent"
"1677","412 WEST END AVENUE , New York",-73.9804777,40.7847955,"Rent","D1  -ELEVATOR",NA,42.3,"Rent"
"1678","414 EAST 120 STREET , New York",-73.9328822,40.7980995,"Rent","R4  -ELEVATOR",NA,25.94,"Rent"
"1679","414 WEST 44 STREET , New York",-73.9927592,40.7599748,"Rent","D1  -ELEVATOR",NA,53.355,"Rent"
"1680","414 WEST 48 STREET , New York",-73.9910979,40.7625079,"Rent","C4  -WALK-UP",NA,43.3133333333333,"Rent"
