"","X.1","X","longitude","latitude","Type1","Type2","Type3","Value","Icon","Remark","Zipcode","crime","mean","area"
"655",655,655,-74.0123288,40.7167519,"Rent","R4  -ELEVATOR",NA,56.44,"Rent","200 CHAMBERS STREET , New York",10007,200,46.8389393939394,"Lower Manhattan"
"656",656,656,-73.9805695,40.7416675,"Rent","R4  -ELEVATOR",NA,48.41,"Rent","200 EAST 28 STREET , New York",10016,598,50.4251235766046,"Gramercy Park and Murray Hill"
"657",657,657,-73.9790773,40.743984,"Rent","R4  -ELEVATOR",NA,54.35,"Rent","200 EAST 32 STREET , New York",10016,557,50.4251235766046,"Gramercy Park and Murray Hill"
"658",658,658,-73.9668485,40.7606982,"Rent","R4  -ELEVATOR",NA,42.72,"Rent","200 EAST 58 STREET , New York",10022,630,47.5797090671885,"Gramercy Park and Murray Hill"
"659",659,659,-73.9654889,40.7625289,"Rent","R4  -ELEVATOR",NA,52.71,"Rent","200 EAST 61 STREET , New York",10065,457,48.2884521323149,"Upper East Side"
"660",660,660,-73.9649721,40.7630942,"Rent","R4  -ELEVATOR",NA,58.67,"Rent","200 EAST 62 STREET , New York",10065,397,48.2884521323149,"Upper East Side"
"661",661,661,-73.963803,40.765047,"Rent","R4  -ELEVATOR",NA,53.66,"Rent","200 EAST 65 STREET , New York",10021,249,48.7826667634533,"Upper East Side"
"662",662,662,-73.9631442,40.7654964,"Rent","R4  -ELEVATOR",NA,41.92,"Rent","200 EAST 66 STREET , New York",10065,199,48.2884521323149,"Upper East Side"
"663",663,663,-73.9617588,40.7674537,"Rent","R4  -ELEVATOR",NA,60.7,"Rent","200 EAST 69 STREET , New York",10021,126,48.7826667634533,"Upper East Side"
"664",664,664,-73.9524453,40.7804832,"Rent","R4  -ELEVATOR",NA,50.12,"Rent","200 EAST 89 STREET , New York",10128,549,45.9451660787772,"Upper East Side"
"665",665,665,-73.9499061,40.7835297,"Rent","R4  -ELEVATOR",NA,38.81,"Rent","200 EAST 94 STREET , New York",10128,452,45.9451660787772,"Upper East Side"
"666",666,666,-74.0161953,40.7086444,"Rent","R4  -ELEVATOR",NA,51.39,"Rent","200 RECTOR PLACE , New York",10280,201,51.3575,"Lower Manhattan"
"668",668,668,-73.976163,40.793328,"Rent","D3  -ELEVATOR",NA,43.07,"Rent","200 RIVERSIDE DRIVE , New York",10025,347,35.2191121286121,"Upper West Side"
"669",669,669,-73.9647387,40.8024501,"Rent","R4  -ELEVATOR",NA,36.36,"Rent","200 WEST 109 STREET , New York",10025,451,35.2191121286121,"Upper West Side"
"670",670,670,-73.9543786,40.8013072,"Rent","D1  -ELEVATOR",NA,30.87,"Rent","200 WEST 113 STREET , New York",10026,648,32.749269820296,"Central Harlem"
"671",671,671,-73.9791424,40.7824071,"Rent","R2  -WALK-UP",NA,55.87,"Rent","200 WEST 78 STREET , New York",10024,442,43.5819368711326,"Upper West Side"
"672",672,672,-73.9854593,40.7779612,"Rent","R4  -ELEVATOR",NA,52.91,"Rent","200 WEST END AVENUE , New York",10023,337,48.0819509939898,"Upper West Side"
"673",673,673,-73.981396,40.7753589,"Rent","R4  -ELEVATOR",NA,46.15,"Rent","2000 BROADWAY , New York",10023,442,48.0819509939898,"Upper West Side"
"674",674,674,-73.95087,40.8061222,"Rent","D1  -ELEVATOR",NA,30.642,"Rent","2006 ADAM C POWELL BOULEVARD , New York",10027,875,32.1442658137882,"Central Harlem"
"675",675,675,-73.9768046,40.7470773,"Rent","R4  -ELEVATOR",NA,53.36,"Rent","201 EAST 36 STREET , New York",10016,487,50.4251235766046,"Gramercy Park and Murray Hill"
"676",676,676,-73.95605,40.7749205,"Rent","R4  -ELEVATOR",NA,53.48,"Rent","201 EAST 80 STREET , New York",10075,338,47.3576524390244,"Upper East Side"
"678",678,678,-73.9547413,40.8009414,"Rent","R4  -ELEVATOR",NA,28.01,"Rent","201 WEST 112 STREET , New York",10026,633,32.749269820296,"Central Harlem"
"679",679,679,-73.9985341,40.7406364,"Rent","R4  -ELEVATOR",NA,50.97,"Rent","201 WEST 17 STREET , New York",10011,779,49.1637557493983,"Chelsea and Clinton"
"680",680,680,-73.9386227,40.8030042,"Rent","D7  -ELEVATOR",NA,29.58,"Rent","2010 LEXINGTON AVENUE , New York",10035,776,30.6497682379349,"East Harlem"
"681",681,681,-73.9411945,40.7886015,"Rent","R4  -ELEVATOR",NA,40.06,"Rent","2019 1 AVENUE , New York",10029,418,36.1083994996549,"East Harlem"
"682",682,682,-73.9761388,40.7936868,"Rent","D3  -ELEVATOR",NA,43.48,"Rent","202 RIVERSIDE DRIVE , New York",10025,353,35.2191121286121,"Upper West Side"
"683",683,683,-73.942142,40.818541,"Rent","R2  -WALK-UP",NA,21.66,"Rent","202 WEST 140 STREET , New York",10030,563,28.0306259259259,"Central Harlem"
"684",684,684,-73.9780672,40.7844339,"Rent","D1  -ELEVATOR",NA,35.9933333333333,"Rent","202 WEST 81 STREET , New York",10024,388,43.5819368711326,"Upper West Side"
"685",685,685,-73.9775162,40.7851271,"Rent","D9  -ELEVATOR",NA,41.495,"Rent","202 WEST 82 STREET , New York",10024,390,43.5819368711326,"Upper West Side"
"686",686,686,-73.942067,40.7947803,"Rent","R9  -CONDOPS",NA,37.63,"Rent","2025 3 AVENUE , New York",10029,847,36.1083994996549,"East Harlem"
"687",687,687,-73.9824749,40.7770746,"Rent","R9  -CONDOPS",NA,47.53,"Rent","2025 BROADWAY , New York",10023,465,48.0819509939898,"Upper West Side"
"688",688,688,-73.9591036,40.7710146,"Rent","D6  -ELEVATOR",NA,55.66,"Rent","203 EAST 74 STREET , New York",10021,217,48.7826667634533,"Upper East Side"
"689",689,689,-73.953439,40.778883,"Rent","D7  -ELEVATOR",NA,60.34,"Rent","203 EAST 86 STREET , New York",10028,535,47.9785876358696,"Upper East Side"
"690",690,690,-73.950511,40.782774,"Rent","RR  -CONRENT",NA,44.98,"Rent","203 EAST 92 STREET , New York",10128,469,45.9451660787772,"Upper East Side"
"691",691,691,-73.9830488,40.7183129,"Rent","D5  -ELEVATOR",NA,27.68,"Rent","203 RIVINGTON STREET , New York",10002,663,46.1467041985792,"Lower East Side"
"692",692,692,-74.003981,40.734301,"Rent","D1  -ELEVATOR",NA,55.08,"Rent","203 WEST 10 STREET , New York",10014,623,47.3433044848964,"Greenwich Village and Soho"
"693",693,693,-73.966161,40.800937,"Rent","D3  -ELEVATOR",NA,36.36,"Rent","203 WEST 106 STREET , New York",10025,519,35.2191121286121,"Upper West Side"
"694",694,694,-73.9548561,40.8011313,"Rent","R4  -ELEVATOR",NA,29.41,"Rent","203 WEST 112 STREET , New York",10026,629,32.749269820296,"Central Harlem"
"695",695,695,-73.9778528,40.7847793,"Rent","R4  -ELEVATOR",NA,33.7,"Rent","203 WEST 81 STREET , New York",10024,371,43.5819368711326,"Upper West Side"
"696",696,696,-73.9733796,40.7905988,"Rent","R4  -ELEVATOR",NA,37.95,"Rent","203 WEST 90 STREET , New York",10024,492,43.5819368711326,"Upper West Side"
"697",697,697,-73.9717309,40.7931763,"Rent","D1  -ELEVATOR",NA,39.935,"Rent","203 WEST 94 STREET , New York",10025,587,35.2191121286121,"Upper West Side"
"698",698,698,-74.0039708,40.7338736,"Rent","R9  -CONDOPS",NA,46.79,"Rent","204 WEST 10 STREET , New York",10014,625,47.3433044848964,"Greenwich Village and Soho"
"699",699,699,-73.9654403,40.801846,"Rent","D1  -ELEVATOR",NA,40.52,"Rent","204 WEST 108 STREET , New York",10025,494,35.2191121286121,"Upper West Side"
"700",700,700,-73.9780672,40.7846268,"Rent","D3  -ELEVATOR",NA,37.2633333333333,"Rent","204 WEST 81 STREET , New York",10024,370,43.5819368711326,"Upper West Side"
"701",701,701,-73.9720064,40.7929069,"Rent","D1  -ELEVATOR",NA,39.505,"Rent","204 WEST 94 STREET , New York",10025,522,35.2191121286121,"Upper West Side"
"702",702,702,-73.957498,40.800926,"Rent","R4  -ELEVATOR",NA,23.63,"Rent","2040 FREDERICK DOUGLASS B , New York",10026,447,32.749269820296,"Central Harlem"
"703",703,703,-73.9858725,40.7316299,"Rent","D1  -ELEVATOR",NA,52.5766666666667,"Rent","205 2 AVENUE , New York",10003,685,47.6307854516211,"Lower East Side"
"704",704,704,-74.0017696,40.7296117,"Rent","R9  -CONDOPS",NA,40.02,"Rent","205 BLEECKER STREET , New York",10012,699,49.2700310481868,"Greenwich Village and Soho"
"705",705,705,-73.982957,40.7380688,"Rent","R4  -ELEVATOR",NA,32.96,"Rent","205 EAST 22 STREET , New York",10010,572,50.4268402777778,"Gramercy Park and Murray Hill"
"706",706,706,-73.9661253,40.7615192,"Rent","R4  -ELEVATOR",NA,49.11,"Rent","205 EAST 59 STREET , New York",10022,499,47.5797090671885,"Gramercy Park and Murray Hill"
"707",707,707,-73.9574003,40.7735677,"Rent","R9  -CONDOPS",NA,42.68,"Rent","205 EAST 78 STREET , New York",10075,234,47.3576524390244,"Upper East Side"
"708",708,708,-73.9537655,40.7780577,"Rent","R4  -ELEVATOR",NA,57.08,"Rent","205 EAST 85 STREET , New York",10028,525,47.9785876358696,"Upper East Side"
"709",709,709,-73.9802945,40.7816156,"Rent","R4  -ELEVATOR",NA,59.82,"Rent","205 WEST 76 STREET , New York",10023,434,48.0819509939898,"Upper West Side"
"710",710,710,-73.9864464,40.778545,"Rent","R9  -CONDOPS",NA,39.94,"Rent","205 WEST END AVENUE , New York",10023,259,48.0819509939898,"Upper West Side"
"711",711,711,-73.941739,40.807698,"Rent","R4  -ELEVATOR",NA,24.99,"Rent","2056 5 AVENUE , New York",10035,838,30.6497682379349,"East Harlem"
"712",712,712,-73.9358214,40.8026052,"Rent","R2  -WALK-UP",NA,31.88,"Rent","206 EAST 124 STREET , New York",10035,720,30.6497682379349,"East Harlem"
"713",713,713,-73.9853215,40.734872,"Rent","D3  -ELEVATOR",NA,56.43,"Rent","206 EAST 17 STREET , New York",10003,728,47.6307854516211,"Lower East Side"
"714",714,714,-73.9610781,40.768016,"Rent","C5  -WALK-UP",NA,54.77,"Rent","206 EAST 70 STREET , New York",10021,160,48.7826667634533,"Upper East Side"
"715",715,715,-73.9493801,40.7841068,"Rent","R4  -ELEVATOR",NA,45.27,"Rent","206 EAST 95 STREET , New York",10128,449,45.9451660787772,"Upper East Side"
"716",716,716,-73.9666801,40.8005569,"Rent","D9  -ELEVATOR",NA,30.79,"Rent","206 WEST 106 STREET , New York",10025,533,35.2191121286121,"Upper West Side"
"717",717,717,-73.945603,40.8142146,"Rent","C4  -WALK-UP",NA,25,"Rent","206 WEST 133 STREET , New York",10030,563,28.0306259259259,"Central Harlem"
"718",718,718,-73.9988287,40.7403506,"Rent","R4  -ELEVATOR",NA,52.3,"Rent","206 WEST 17 STREET , New York",10011,743,49.1637557493983,"Chelsea and Clinton"
"719",719,719,-73.9695729,40.796032,"Rent","D1  -ELEVATOR",NA,36.22,"Rent","206 WEST 99 STREET , New York",10025,648,35.2191121286121,"Upper West Side"
"720",720,720,-73.941528,40.807956,"Rent","D1  -ELEVATOR",NA,32.142,"Rent","2060 5 AVENUE , New York",10027,843,32.1442658137882,"Central Harlem"
"721",721,721,-73.9375206,40.8004182,"Rent","R2  -WALK-UP",NA,28.18,"Rent","207 EAST 120 STREET , New York",10035,896,30.6497682379349,"East Harlem"
"722",722,722,-73.9791691,40.7431478,"Rent","D3  -ELEVATOR",NA,51.5566666666667,"Rent","207 EAST 30 STREET , New York",10016,633,50.4251235766046,"Gramercy Park and Murray Hill"
"723",723,723,-73.9759781,40.7475003,"Rent","D3  -ELEVATOR",NA,48.787,"Rent","207 EAST 37 STREET , New York",10016,461,50.4251235766046,"Gramercy Park and Murray Hill"
"724",724,724,-73.9906473,40.7276355,"Rent","C1  -WALK-UP",NA,51.67,"Rent","207 EAST 5 STREET , New York",10003,703,47.6307854516211,"Lower East Side"
"725",725,725,-73.9670198,40.7602341,"Rent","R4  -ELEVATOR",NA,50.83,"Rent","207 EAST 57 STREET , New York",10022,626,47.5797090671885,"Gramercy Park and Murray Hill"
"726",726,726,-73.9377669,40.809229,"Rent","D5  -ELEVATOR",NA,30.325,"Rent","2071 MADISON AVENUE , New York",10037,536,30.4980555555556,"Central Harlem"
"727",727,727,-73.9568995,40.8019425,"Rent","R2  -WALK-UP",NA,32.2,"Rent","2072 FRED DOUGLASS BOULEVARD , New York",10026,509,32.749269820296,"Central Harlem"
"728",728,728,-73.9356836,40.8026242,"Rent","C4  -WALK-UP",NA,30.57,"Rent","208 EAST 124 STREET , New York",10035,720,30.6497682379349,"East Harlem"
"729",729,729,-73.9872499,40.7321728,"Rent","D5  -ELEVATOR",NA,51.025,"Rent","208 EAST 13 STREET , New York",10003,813,47.6307854516211,"Lower East Side"
"730",730,730,-73.9372221,40.8255291,"Rent","D1  -ELEVATOR",NA,29.8875,"Rent","208 WEST 151 STREET , New York",10039,410,29.8734090909091,"Central Harlem"
"731",731,731,-73.9993914,40.7398245,"Rent","D3  -ELEVATOR",NA,50.532,"Rent","208 WEST 16 STREET , New York",10011,799,49.1637557493983,"Chelsea and Clinton"
"732",732,732,-73.9977175,40.7423442,"Rent","D9  -ELEVATOR",NA,48.3822222222222,"Rent","208 WEST 20 STREET , New York",10011,779,49.1637557493983,"Chelsea and Clinton"
"733",733,733,-73.9776655,40.7851965,"Rent","D2  -ELEVATOR",NA,45.24,"Rent","208 WEST 82 STREET , New York",10024,386,43.5819368711326,"Upper West Side"
"734",734,734,-73.974945,40.7891204,"Rent","C4  -WALK-UP",NA,39.15,"Rent","208 WEST 88 STREET , New York",10024,375,43.5819368711326,"Upper West Side"
"735",735,735,-73.9821934,40.7792241,"Rent","R4  -ELEVATOR",NA,49.04,"Rent","2081 BROADWAY , New York",10023,423,48.0819509939898,"Upper West Side"
"736",736,736,-73.956624,40.8022118,"Rent","R2  -WALK-UP",NA,37.13,"Rent","2082 FREDERICK DOUGLASS BLVD. , New York",10026,515,32.749269820296,"Central Harlem"
"737",737,737,-73.9860561,40.7296096,"Rent","C1  -WALK-UP",NA,51.49,"Rent","209 EAST 10 STREET , New York",10003,706,47.6307854516211,"Lower East Side"
"738",738,738,-73.969514,40.756375,"Rent","R4  -ELEVATOR",NA,41.67,"Rent","209 EAST 51 STREET , New York",10022,530,47.5797090671885,"Gramercy Park and Murray Hill"
"739",739,739,-73.9998523,40.7291147,"Rent","R4  -ELEVATOR",NA,49.75,"Rent","209 SULLIVAN STREET , New York",10012,687,49.2700310481868,"Greenwich Village and Soho"
"740",740,740,-73.9671393,40.7995424,"Rent","R4  -ELEVATOR",NA,32,"Rent","209 WEST 104 STREET , New York",10025,553,35.2191121286121,"Upper West Side"
"741",741,741,-73.9563298,40.8027273,"Rent","R4  -ELEVATOR",NA,40.46,"Rent","2098 FREDERICK DOUGLASS BLVD. , New York",10026,528,32.749269820296,"Central Harlem"
"742",742,742,-73.936051,40.8511982,"Rent","D1  -ELEVATOR",NA,24.7,"Rent","21 BENNETT AVENUE , New York",10033,556,23.9595238095238,"Inwood and Washington Heights"
"743",743,743,-73.9889027,40.739704,"Rent","D3  -ELEVATOR",NA,48.8075,"Rent","21 EAST 21 STREET , New York",10010,649,50.4268402777778,"Gramercy Park and Murray Hill"
"744",744,744,-73.968379,40.7682049,"Rent","R4  -ELEVATOR",NA,47.87,"Rent","21 EAST 66 STREET , New York",10065,48,48.2884521323149,"Upper East Side"
"745",745,745,-73.9648274,40.7734432,"Rent","R4  -ELEVATOR",NA,51.32,"Rent","21 EAST 74 STREET , New York",10021,116,48.7826667634533,"Upper East Side"
"746",746,746,-73.9541818,40.7874895,"Rent","R4  -ELEVATOR",NA,41.34,"Rent","21 EAST 96 STREET , New York",10128,239,45.9451660787772,"Upper East Side"
"747",747,747,-73.9860102,40.7373247,"Rent","D3  -ELEVATOR",NA,47.875,"Rent","21 GRAMERCY PARK SOUTH , New York",10003,769,47.6307854516211,"Lower East Side"
"748",748,748,-73.9910205,40.7154214,"Rent","R4  -ELEVATOR",NA,43.34,"Rent","21 LUDLOW STREET , New York",10002,649,46.1467041985792,"Lower East Side"
"749",749,749,-74.0090053,40.7093494,"Rent","D6  -ELEVATOR",NA,49.23,"Rent","21 MAIDEN LANE , New York",10038,477,48.2096049382716,"Lower Manhattan"
"750",750,750,-73.9955598,40.7116492,"Rent","C1  -WALK-UP",NA,43.2742857142857,"Rent","21 MONROE STREET , New York",10002,329,46.1467041985792,"Lower East Side"
"751",751,751,-73.9944634,40.7315893,"Rent","R9  -CONDOPS",NA,37.75,"Rent","21 UNIVERSITY PLACE , New York",10003,732,47.6307854516211,"Lower East Side"
"752",752,752,-73.9924149,40.7405691,"Rent","R4  -ELEVATOR",NA,56.5,"Rent","21 WEST 20 STREET , New York",10011,710,49.1637557493983,"Chelsea and Clinton"
"753",753,753,-73.9340074,40.8568972,"Rent","R4  -ELEVATOR",NA,22.62,"Rent","210 BENNETT AVENUE , New York",10040,349,24.653,"Inwood and Washington Heights"
"754",754,754,-73.9384161,40.7987913,"Rent","D1  -ELEVATOR",NA,33.2081818181818,"Rent","210 EAST 118 STREET , New York",10035,789,30.6497682379349,"East Harlem"
"755",755,755,-73.9771489,40.7459875,"Rent","D1  -ELEVATOR",NA,61.27,"Rent","210 EAST 35 STREET , New York",10016,472,50.4251235766046,"Gramercy Park and Murray Hill"
"756",756,756,-73.9757026,40.7477699,"Rent","D3  -ELEVATOR",NA,48.5242857142857,"Rent","210 EAST 38 STREET , New York",10016,449,50.4251235766046,"Gramercy Park and Murray Hill"
"757",757,757,-73.9753123,40.7485057,"Rent","RR  -CONRENT",NA,43.61,"Rent","210 EAST 39 STREET , New York",10016,505,50.4251235766046,"Gramercy Park and Murray Hill"
"758",758,758,-73.971685,40.7535482,"Rent","R4  -ELEVATOR",NA,43.43,"Rent","210 EAST 47 STREET , New York",10017,535,46.7487965811966,"Gramercy Park and Murray Hill"
"759",759,759,-73.9585297,40.771261,"Rent","D1  -ELEVATOR",NA,45.11,"Rent","210 EAST 75 STREET , New York",10021,233,48.7826667634533,"Upper East Side"
"760",760,760,-73.9980389,40.7217331,"Rent","R4  -ELEVATOR",NA,49.59,"Rent","210 LAFAYETTE STREET , New York",10012,780,49.2700310481868,"Greenwich Village and Soho"
"761",761,761,-73.94589,40.8143615,"Rent","C1  -WALK-UP",NA,32.92,"Rent","210 WEST 133 STREET , New York",10030,559,28.0306259259259,"Central Harlem"
"762",762,762,-73.9981996,40.7417756,"Rent","R4  -ELEVATOR",NA,46.87,"Rent","210 WEST 19 STREET , New York",10011,718,49.1637557493983,"Chelsea and Clinton"
"763",763,763,-73.9750368,40.7891335,"Rent","C4  -WALK-UP",NA,39.05,"Rent","210 WEST 88 STREET , New York",10024,370,43.5819368711326,"Upper West Side"
"764",764,764,-73.9820037,40.7798286,"Rent","R4  -ELEVATOR",NA,37.46,"Rent","2101 BROADWAY , New York",10023,408,48.0819509939898,"Upper West Side"
"765",765,765,-73.9568995,40.8029065,"Rent","R4  -ELEVATOR",NA,28.37,"Rent","2101 FREDERICK DOUGLASS BLVD. , New York",10026,500,32.749269820296,"Central Harlem"
"766",766,766,-73.9563241,40.8001344,"Rent","D1  -ELEVATOR",NA,32.095,"Rent","211 CENTRAL PARK NORTH , New York",10026,452,32.749269820296,"Central Harlem"
"767",767,767,-73.9824324,40.7225501,"Rent","R2  -WALK-UP",NA,32.04,"Rent","211 EAST 3 STREET , New York",10009,626,46.233633015873,"Lower East Side"
"768",768,768,-73.9718218,40.7532168,"Rent","R4  -ELEVATOR",NA,50.96,"Rent","211 EAST 46 STREET , New York",10017,514,46.7487965811966,"Gramercy Park and Murray Hill"
"769",769,769,-73.9683561,40.7575325,"Rent","R9  -CONDOPS",NA,45.59,"Rent","211 EAST 53 STREET , New York",10022,589,47.5797090671885,"Gramercy Park and Murray Hill"
"771",771,771,-73.9825668,40.7783993,"Rent","R4  -ELEVATOR",NA,52.63,"Rent","211 WEST 71 STREET , New York",10023,464,48.0819509939898,"Upper West Side"
"772",772,772,-73.9745318,40.7894088,"Rent","R2  -WALK-UP",NA,39.15,"Rent","211 WEST 88 STREET , New York",10024,407,43.5819368711326,"Upper West Side"
"773",773,773,-74.0062106,40.7189138,"Rent","R2  -WALK-UP",NA,35.96,"Rent","211 WEST BROADWAY , New York",10013,419,43.9129747732426,"Greenwich Village and Soho"
"774",774,774,-73.9559736,40.8030984,"Rent","R4  -ELEVATOR",NA,35.28,"Rent","2110 FREDERICK DOUGLASS BLVD , New York",10026,508,32.749269820296,"Central Harlem"
"775",775,775,-73.9812721,40.7799459,"Rent","R4  -ELEVATOR",NA,50.92,"Rent","2112 BROADWAY , New York",10023,432,48.0819509939898,"Upper West Side"
"776",776,776,-73.9788018,40.7286957,"Rent","R2  -WALK-UP",NA,43.75,"Rent","212 AVENUE B , New York",10009,396,46.233633015873,"Lower East Side"
"777",777,777,-73.9670474,40.7596812,"Rent","R4  -ELEVATOR",NA,46.18,"Rent","212 EAST 57 STREET , New York",10022,692,47.5797090671885,"Gramercy Park and Murray Hill"
"778",778,778,-73.9608026,40.7679382,"Rent","R2  -WALK-UP",NA,54.85,"Rent","212 EAST 70 STREET , New York",10021,173,48.7826667634533,"Upper East Side"
"779",779,779,-73.9547872,40.7763418,"Rent","D9  -ELEVATOR",NA,46.44,"Rent","212 EAST 83 STREET , New York",10028,437,47.9785876358696,"Upper East Side"
"780",780,780,-73.9490701,40.7839566,"Rent","R4  -ELEVATOR",NA,49.57,"Rent","212 EAST 95 STREET , New York",10128,462,45.9451660787772,"Upper East Side"
"781",781,781,-74.0002426,40.7293438,"Rent","C5  -WALK-UP",NA,32.235,"Rent","212 SULLIVAN STREET , New York",10012,703,49.2700310481868,"Greenwich Village and Soho"
"782",782,782,-73.9460622,40.8143956,"Rent","D5  -ELEVATOR",NA,26.1733333333333,"Rent","212 WEST 133 STREET , New York",10030,557,28.0306259259259,"Central Harlem"
"783",783,783,-73.9778491,40.7852612,"Rent","C5  -WALK-UP",NA,39.3,"Rent","212 WEST 82 STREET , New York",10024,386,43.5819368711326,"Upper West Side"
"784",784,784,-73.981117,40.7802859,"Rent","R4  -ELEVATOR",NA,44.37,"Rent","2120 BROADWAY , New York",10023,431,48.0819509939898,"Upper West Side"
"785",785,785,-73.9858266,40.7296542,"Rent","C4  -WALK-UP",NA,49.55,"Rent","213 EAST 10 STREET , New York",10003,713,47.6307854516211,"Lower East Side"
"786",786,786,-73.9445009,40.8159851,"Rent","C4  -WALK-UP",NA,37.49,"Rent","213 WEST 135 STREET , New York",10030,533,28.0306259259259,"Central Harlem"
