"","longitude","latitude","Type1","Type2","Type3","Value","Icon","Remark","Zipcode"
"102714",-74.00964,40.73123,"Crime","FELONY","GRAND LARCENY, THEFT-FRAUD, THEFT-FRAUD, GRAND LARCENY",4,"FELONY","GRAND LARCENY: X2<br/>THEFT-FRAUD: X2<br/>",10280
"105338",-74.009602878,40.707324468,"Crime","FELONY","GRAND LARCENY, THEFT-FRAUD",2,"FELONY","GRAND LARCENY: X1<br/>THEFT-FRAUD: X1<br/>",10280
"75346",-74.00959,40.72312,"Crime","FELONY","GRAND LARCENY",1,"FELONY","GRAND LARCENY: X1<br/>",10280
"43605",-74.00955,40.71034,"Crime","FELONY","DANGEROUS WEAPONS, FELONY ASSAULT, FELONY ASSAULT, FELONY ASSAULT, FELONY ASSAULT, FORGERY, FORGERY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY OF MOTOR VEHICLE, FELONY ASSAULT, FELONY ASSAULT, GRAND LARCENY, ROBBERY",14,"FELONY","DANGEROUS WEAPONS: X1<br/>FELONY ASSAULT: X6<br/>FORGERY: X2<br/>GRAND LARCENY: X3<br/>GRAND LARCENY OF MOTOR VEHICLE: X1<br/>ROBBERY: X1<br/>",10280
"99959",-74.00953,40.70959,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, THEFT-FRAUD, BURGLARY",5,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X3<br/>THEFT-FRAUD: X1<br/>",10280
"25714",-74.00951,40.70639,"Crime","FELONY","GRAND LARCENY OF MOTOR VEHICLE, GRAND LARCENY",2,"FELONY","GRAND LARCENY: X1<br/>GRAND LARCENY OF MOTOR VEHICLE: X1<br/>",10280
"3988",-74.009482585,40.723768343,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",7,"FELONY","GRAND LARCENY: X7<br/>",10280
"2133",-74.00947,40.70568,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, MISCELLANEOUS PENAL LAW, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",12,"FELONY","GRAND LARCENY: X11<br/>MISCELLANEOUS PENAL LAW: X1<br/>",10280
"3093",-74.009459728,40.715240376,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, THEFT-FRAUD",3,"FELONY","GRAND LARCENY: X2<br/>THEFT-FRAUD: X1<br/>",10280
"5345",-74.009384651,40.720040968,"Crime","FELONY","GRAND LARCENY, BURGLARY",2,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X1<br/>",10280
"9319",-74.00936,40.71175,"Crime","FELONY","FELONY ASSAULT, GRAND LARCENY",2,"FELONY","FELONY ASSAULT: X1<br/>GRAND LARCENY: X1<br/>",10280
"11179",-74.00932,40.72471,"Crime","FELONY","GRAND LARCENY",1,"FELONY","GRAND LARCENY: X1<br/>",10280
"12345",-74.009300016,40.733976107,"Crime","FELONY","GRAND LARCENY, MISCELLANEOUS PENAL LAW",2,"FELONY","GRAND LARCENY: X1<br/>MISCELLANEOUS PENAL LAW: X1<br/>",10280
"12590",-74.00928133,40.729353941,"Crime","FELONY","THEFT-FRAUD, CRIMINAL MISCHIEF & RELATED OF, FELONY ASSAULT, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",6,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>FELONY ASSAULT: X1<br/>GRAND LARCENY: X3<br/>THEFT-FRAUD: X1<br/>",10280
"13292",-74.00927,40.71066,"Crime","FELONY","FORGERY, GRAND LARCENY, GRAND LARCENY, CRIMINAL MISCHIEF & RELATED OF",4,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>FORGERY: X1<br/>GRAND LARCENY: X2<br/>",10280
"18820",-74.009252911,40.732554328,"Crime","FELONY","FELONY ASSAULT, FELONY ASSAULT, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",5,"FELONY","FELONY ASSAULT: X2<br/>GRAND LARCENY: X3<br/>",10280
"20148",-74.00924,40.71553,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, ROBBERY, ROBBERY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, ROBBERY",10,"FELONY","GRAND LARCENY: X7<br/>ROBBERY: X3<br/>",10280
"20331",-74.009160505,40.716563375,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, THEFT-FRAUD, GRAND LARCENY",4,"FELONY","GRAND LARCENY: X3<br/>THEFT-FRAUD: X1<br/>",10280
"26534",-74.009127108,40.736103305,"Crime","FELONY","CRIMINAL MISCHIEF & RELATED OF",1,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>",10280
"27036",-74.009062336,40.71089545,"Crime","FELONY","GRAND LARCENY, FORGERY, GRAND LARCENY, GRAND LARCENY",4,"FELONY","FORGERY: X1<br/>GRAND LARCENY: X3<br/>",10280
"30502",-74.00905145,40.736973397,"Crime","FELONY","BURGLARY, GRAND LARCENY",2,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X1<br/>",10280
"31664",-74.00904,40.71353,"Crime","FELONY","ROBBERY, ROBBERY, GRAND LARCENY",3,"FELONY","GRAND LARCENY: X1<br/>ROBBERY: X2<br/>",10280
"100140",-74.00901,40.70918,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",3,"FELONY","GRAND LARCENY: X3<br/>",10006
"56566",-74.008982852,40.709937533,"Crime","FELONY","GRAND LARCENY, BURGLARY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",6,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X5<br/>",10006
"45031",-74.00897,40.72896,"Crime","FELONY","GRAND LARCENY, CRIMINAL MISCHIEF & RELATED OF, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, ROBBERY",6,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>GRAND LARCENY: X4<br/>ROBBERY: X1<br/>",10006
"82949",-74.008903662,40.738153653,"Crime","FELONY","BURGLARY, BURGLARY, BURGLARY, FELONY ASSAULT, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, DANGEROUS DRUGS, FELONY ASSAULT, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",27,"FELONY","BURGLARY: X3<br/>DANGEROUS DRUGS: X1<br/>FELONY ASSAULT: X2<br/>GRAND LARCENY: X21<br/>",10006
"28700",-74.00889,40.71237,"Crime","FELONY","CRIMINAL MISCHIEF & RELATED OF, GRAND LARCENY, GRAND LARCENY, THEFT-FRAUD",4,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>GRAND LARCENY: X2<br/>THEFT-FRAUD: X1<br/>",10282
"35714",-74.00886,40.73152,"Crime","FELONY","THEFT-FRAUD, GRAND LARCENY, GRAND LARCENY, THEFT-FRAUD, GRAND LARCENY",5,"FELONY","GRAND LARCENY: X3<br/>THEFT-FRAUD: X2<br/>",10282
"7426",-74.008831519,40.711147985,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, MISCELLANEOUS PENAL LAW, FORGERY, GRAND LARCENY, GRAND LARCENY, ROBBERY, GRAND LARCENY",9,"FELONY","FORGERY: X1<br/>GRAND LARCENY: X6<br/>MISCELLANEOUS PENAL LAW: X1<br/>ROBBERY: X1<br/>",10280
"33238",-74.008820305,40.708175407,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",3,"FELONY","GRAND LARCENY: X3<br/>",10006
"33242",-74.008760985,40.72336492,"Crime","FELONY","GRAND LARCENY, CRIMINAL MISCHIEF & RELATED OF",2,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>GRAND LARCENY: X1<br/>",10006
"45991",-74.00875,40.71676,"Crime","FELONY","BURGLARY",1,"FELONY","BURGLARY: X1<br/>",10006
"28060",-74.00872164,40.725961465,"Crime","FELONY","FELONY ASSAULT, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, DANGEROUS DRUGS",7,"FELONY","DANGEROUS DRUGS: X1<br/>FELONY ASSAULT: X1<br/>GRAND LARCENY: X5<br/>",10282
"30009",-74.00864,40.71963,"Crime","FELONY","FORGERY, GRAND LARCENY",2,"FELONY","FORGERY: X1<br/>GRAND LARCENY: X1<br/>",10282
"45062",-74.00859,40.71523,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY",2,"FELONY","GRAND LARCENY: X2<br/>",10282
"40942",-74.00855,40.74055,"Crime","FELONY","FELONY ASSAULT, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, ROBBERY, FELONY ASSAULT, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, ROBBERY",17,"FELONY","FELONY ASSAULT: X2<br/>GRAND LARCENY: X13<br/>ROBBERY: X2<br/>",10282
"89713",-74.00852,40.73376,"Crime","FELONY","GRAND LARCENY",1,"FELONY","GRAND LARCENY: X1<br/>",10006
"12808",-74.00848,40.73429,"Crime","FELONY","THEFT-FRAUD, MISCELLANEOUS PENAL LAW",2,"FELONY","MISCELLANEOUS PENAL LAW: X1<br/>THEFT-FRAUD: X1<br/>",10006
"13147",-74.008460215,40.712901917,"Crime","FELONY","FELONY ASSAULT, GRAND LARCENY, CRIMINAL MISCHIEF & RELATED OF, GRAND LARCENY, GRAND LARCENY",5,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>FELONY ASSAULT: X1<br/>GRAND LARCENY: X3<br/>",10006
"59973",-74.00845,40.74226,"Crime","FELONY","GRAND LARCENY",1,"FELONY","GRAND LARCENY: X1<br/>",10006
"41193",-74.00842,40.70513,"Crime","FELONY","GRAND LARCENY, BURGLARY, GRAND LARCENY",3,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X2<br/>",10006
"55402",-74.008388257,40.714370369,"Crime","FELONY","GRAND LARCENY, BURGLARY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, MISCELLANEOUS PENAL LAW",7,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X5<br/>MISCELLANEOUS PENAL LAW: X1<br/>",10006
"90272",-74.00835,40.7117,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, THEFT-FRAUD, ROBBERY, CRIMINAL MISCHIEF & RELATED OF, FORGERY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, THEFT-FRAUD, GRAND LARCENY",16,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>FORGERY: X1<br/>GRAND LARCENY: X11<br/>ROBBERY: X1<br/>THEFT-FRAUD: X2<br/>",10006
"19405",-74.0083,40.73,"Crime","FELONY","GRAND LARCENY, FELONY ASSAULT",2,"FELONY","FELONY ASSAULT: X1<br/>GRAND LARCENY: X1<br/>",10006
"53303",-74.00823,40.7065,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY",2,"FELONY","GRAND LARCENY: X2<br/>",10006
"74517",-74.008204102,40.742152809,"Crime","FELONY","GRAND LARCENY, FORGERY",2,"FELONY","FORGERY: X1<br/>GRAND LARCENY: X1<br/>",10282
"85660",-74.00819,40.71573,"Crime","FELONY","GRAND LARCENY, BURGLARY, BURGLARY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",6,"FELONY","BURGLARY: X2<br/>GRAND LARCENY: X4<br/>",10282
"41359",-74.008175722,40.746143678,"Crime","FELONY","BURGLARY, GRAND LARCENY, GRAND LARCENY",3,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X2<br/>",10282
"68234",-74.00816,40.73938,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY",2,"FELONY","GRAND LARCENY: X2<br/>",10282
"67563",-74.00813,40.74615,"Crime","FELONY","GRAND LARCENY",1,"FELONY","GRAND LARCENY: X1<br/>",10006
"99139",-74.00811,40.70932,"Crime","FELONY","GRAND LARCENY, ROBBERY, GRAND LARCENY, GRAND LARCENY",4,"FELONY","GRAND LARCENY: X3<br/>ROBBERY: X1<br/>",10282
"97718",-74.00808,40.70988,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",6,"FELONY","GRAND LARCENY: X6<br/>",10006
"15553",-74.008053824,40.722961493,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, FELONY ASSAULT, THEFT-FRAUD, THEFT-FRAUD, FORGERY, GRAND LARCENY, THEFT-FRAUD, THEFT-FRAUD",9,"FELONY","FELONY ASSAULT: X1<br/>FORGERY: X1<br/>GRAND LARCENY: X3<br/>THEFT-FRAUD: X4<br/>",10006
"2271",-74.008037882,40.740344029,"Crime","FELONY","DANGEROUS DRUGS, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",4,"FELONY","DANGEROUS DRUGS: X1<br/>GRAND LARCENY: X3<br/>",10006
"26572",-74.008,40.73984,"Crime","FELONY","DANGEROUS DRUGS, FORGERY, GRAND LARCENY, GRAND LARCENY, ROBBERY, GRAND LARCENY",6,"FELONY","DANGEROUS DRUGS: X1<br/>FORGERY: X1<br/>GRAND LARCENY: X3<br/>ROBBERY: X1<br/>",10006
"4542",-74.007941027,40.714935822,"Crime","FELONY","MISCELLANEOUS PENAL LAW, DANGEROUS DRUGS, BURGLARY, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS WEAPONS",6,"FELONY","BURGLARY: X1<br/>DANGEROUS DRUGS: X3<br/>DANGEROUS WEAPONS: X1<br/>MISCELLANEOUS PENAL LAW: X1<br/>",10006
"14304",-74.00791,40.72371,"Crime","FELONY","FELONY ASSAULT",1,"FELONY","FELONY ASSAULT: X1<br/>",10006
"15156",-74.007882996,40.712270663,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY",2,"FELONY","GRAND LARCENY: X2<br/>",10006
"23660",-74.007864395,40.707478307,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, THEFT-FRAUD",3,"FELONY","GRAND LARCENY: X2<br/>THEFT-FRAUD: X1<br/>",10006
"21279",-74.00785,40.72414,"Crime","FELONY","DANGEROUS DRUGS, FELONY ASSAULT, GRAND LARCENY",3,"FELONY","DANGEROUS DRUGS: X1<br/>FELONY ASSAULT: X1<br/>GRAND LARCENY: X1<br/>",10006
"78205",-74.007824801,40.70816999,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY",2,"FELONY","GRAND LARCENY: X2<br/>",10006
"53532",-74.00778,40.72457,"Crime","FELONY","DANGEROUS DRUGS",1,"FELONY","DANGEROUS DRUGS: X1<br/>",10006
"86157",-74.00776,40.70494,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, FELONY ASSAULT, FELONY ASSAULT, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, MISCELLANEOUS PENAL LAW, ROBBERY, GRAND LARCENY",15,"FELONY","FELONY ASSAULT: X2<br/>GRAND LARCENY: X11<br/>MISCELLANEOUS PENAL LAW: X1<br/>ROBBERY: X1<br/>",10006
"86752",-74.007745689,40.710228568,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",4,"FELONY","GRAND LARCENY: X4<br/>",10006
"83205",-74.00773,40.72489,"Crime","FELONY","FELONY ASSAULT, GRAND LARCENY",2,"FELONY","FELONY ASSAULT: X1<br/>GRAND LARCENY: X1<br/>",10282
"98282",-74.007713137,40.740626761,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, DANGEROUS DRUGS, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, ROBBERY, CRIMINAL MISCHIEF & RELATED OF, FELONY ASSAULT, GRAND LARCENY, ROBBERY, GRAND LARCENY",31,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X3<br/>DANGEROUS DRUGS: X2<br/>FELONY ASSAULT: X1<br/>GRAND LARCENY: X23<br/>ROBBERY: X2<br/>",10007
"36140",-74.007701893,40.705806756,"Crime","FELONY","GRAND LARCENY, MISCELLANEOUS PENAL LAW, GRAND LARCENY",3,"FELONY","GRAND LARCENY: X2<br/>MISCELLANEOUS PENAL LAW: X1<br/>",10007
"93617",-74.00768,40.72192,"Crime","FELONY","GRAND LARCENY, FELONY ASSAULT, FELONY ASSAULT, POSSESSION OF STOLEN PROPERTY, GRAND LARCENY, GRAND LARCENY",6,"FELONY","FELONY ASSAULT: X2<br/>GRAND LARCENY: X3<br/>POSSESSION OF STOLEN PROPERTY: X1<br/>",10006
"35188",-74.0076666,40.712539664,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY",2,"FELONY","GRAND LARCENY: X2<br/>",10013
"78094",-74.007621189,40.7254867,"Crime","FELONY","FORGERY, FORGERY",2,"FELONY","FORGERY: X2<br/>",10013
"14254",-74.007586265,40.735623085,"Crime","FELONY","BURGLARY, GRAND LARCENY, GRAND LARCENY",3,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X2<br/>",10007
"35221",-74.00757,40.714,"Crime","FELONY","GRAND LARCENY",1,"FELONY","GRAND LARCENY: X1<br/>",10007
"58446",-74.00754,40.71767,"Crime","FELONY","FELONY ASSAULT, GRAND LARCENY",2,"FELONY","FELONY ASSAULT: X1<br/>GRAND LARCENY: X1<br/>",10006
"38651",-74.00752,40.73286,"Crime","FELONY","GRAND LARCENY",1,"FELONY","GRAND LARCENY: X1<br/>",10006
"52379",-74.0075,40.72623,"Crime","FELONY","DANGEROUS WEAPONS, MISCELLANEOUS PENAL LAW, FORGERY",3,"FELONY","DANGEROUS WEAPONS: X1<br/>FORGERY: X1<br/>MISCELLANEOUS PENAL LAW: X1<br/>",10006
"101524",-74.00748222,40.740950657,"Crime","FELONY","DANGEROUS DRUGS, MISCELLANEOUS PENAL LAW, ROBBERY, DANGEROUS DRUGS, ROBBERY, GRAND LARCENY, GRAND LARCENY",7,"FELONY","DANGEROUS DRUGS: X2<br/>GRAND LARCENY: X2<br/>MISCELLANEOUS PENAL LAW: X1<br/>ROBBERY: X2<br/>",10006
"87889",-74.007470875,40.736317515,"Crime","FELONY","BURGLARY, ROBBERY, THEFT-FRAUD",3,"FELONY","BURGLARY: X1<br/>ROBBERY: X1<br/>THEFT-FRAUD: X1<br/>",10006
"18587",-74.00746,40.70853,"Crime","FELONY","GRAND LARCENY OF MOTOR VEHICLE, BURGLARY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, ROBBERY",15,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X12<br/>GRAND LARCENY OF MOTOR VEHICLE: X1<br/>ROBBERY: X1<br/>",10006
"20986",-74.007446595,40.712803176,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",4,"FELONY","GRAND LARCENY: X4<br/>",10006
"33529",-74.00743,40.70949,"Crime","FELONY","GRAND LARCENY",1,"FELONY","GRAND LARCENY: X1<br/>",10013
"16796",-74.0074,40.71006,"Crime","FELONY","BURGLARY, GRAND LARCENY, GRAND LARCENY, FELONY ASSAULT",4,"FELONY","BURGLARY: X1<br/>FELONY ASSAULT: X1<br/>GRAND LARCENY: X2<br/>",10006
"90206",-74.00738,40.72697,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",5,"FELONY","GRAND LARCENY: X5<br/>",10006
"91047",-74.00735,40.73756,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, BURGLARY, GRAND LARCENY OF MOTOR VEHICLE, ROBBERY",5,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X2<br/>GRAND LARCENY OF MOTOR VEHICLE: X1<br/>ROBBERY: X1<br/>",10007
"46349",-74.00732,40.71684,"Crime","FELONY","GRAND LARCENY, MISCELLANEOUS PENAL LAW, GRAND LARCENY, ROBBERY",4,"FELONY","GRAND LARCENY: X2<br/>MISCELLANEOUS PENAL LAW: X1<br/>ROBBERY: X1<br/>",10007
"44692",-74.007295661,40.717974315,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY",2,"FELONY","GRAND LARCENY: X2<br/>",10013
"48257",-74.007283504,40.738765847,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, ROBBERY, ROBBERY",4,"FELONY","GRAND LARCENY: X2<br/>ROBBERY: X2<br/>",10013
"75638",-74.007264254,40.727696253,"Crime","FELONY","GRAND LARCENY",1,"FELONY","GRAND LARCENY: X1<br/>",10013
"23949",-74.007251096,40.739397142,"Crime","FELONY","DANGEROUS WEAPONS, GRAND LARCENY, FELONY ASSAULT, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",7,"FELONY","DANGEROUS WEAPONS: X1<br/>FELONY ASSAULT: X1<br/>GRAND LARCENY: X5<br/>",10007
"17299",-74.007240714,40.743478588,"Crime","FELONY","FORGERY, GRAND LARCENY, GRAND LARCENY, ROBBERY, CRIMINAL MISCHIEF & RELATED OF",5,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>FORGERY: X1<br/>GRAND LARCENY: X2<br/>ROBBERY: X1<br/>",10006
"74739",-74.00723,40.71306,"Crime","FELONY","CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, GRAND LARCENY, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, GRAND LARCENY, GRAND LARCENY",11,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X8<br/>GRAND LARCENY: X3<br/>",10013
"49127",-74.00715,40.72842,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, BURGLARY, DANGEROUS WEAPONS, FELONY ASSAULT, FORGERY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, ROBBERY",15,"FELONY","BURGLARY: X1<br/>DANGEROUS WEAPONS: X1<br/>FELONY ASSAULT: X1<br/>FORGERY: X1<br/>GRAND LARCENY: X10<br/>ROBBERY: X1<br/>",10013
"57623",-74.007139291,40.739970802,"Crime","FELONY","CRIMINAL MISCHIEF & RELATED OF, GRAND LARCENY, ROBBERY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",7,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>GRAND LARCENY: X5<br/>ROBBERY: X1<br/>",10013
"58165",-74.007125746,40.714554354,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, FELONY ASSAULT, ROBBERY, GRAND LARCENY, MISCELLANEOUS PENAL LAW, THEFT-FRAUD",7,"FELONY","FELONY ASSAULT: X1<br/>GRAND LARCENY: X3<br/>MISCELLANEOUS PENAL LAW: X1<br/>ROBBERY: X1<br/>THEFT-FRAUD: X1<br/>",10013
"75173",-74.00711,40.70585,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, THEFT-FRAUD, THEFT-FRAUD, THEFT-FRAUD, ROBBERY",11,"FELONY","GRAND LARCENY: X7<br/>ROBBERY: X1<br/>THEFT-FRAUD: X3<br/>",10013
"90034",-74.007099746,40.707519528,"Crime","FELONY","BURGLARY, MISCELLANEOUS PENAL LAW, ROBBERY, DANGEROUS WEAPONS, FELONY ASSAULT, GRAND LARCENY, GRAND LARCENY",7,"FELONY","BURGLARY: X1<br/>DANGEROUS WEAPONS: X1<br/>FELONY ASSAULT: X1<br/>GRAND LARCENY: X2<br/>MISCELLANEOUS PENAL LAW: X1<br/>ROBBERY: X1<br/>",10013
"93433",-74.007085558,40.743689943,"Crime","FELONY","DANGEROUS WEAPONS, DANGEROUS WEAPONS, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY, GRAND LARCENY",6,"FELONY","DANGEROUS WEAPONS: X2<br/>GRAND LARCENY: X4<br/>",10013
"78053",-74.007024757,40.748899482,"Crime","FELONY","GRAND LARCENY",1,"FELONY","GRAND LARCENY: X1<br/>",10013
"1089",-74.00699,40.72185,"Crime","FELONY","CRIMINAL MISCHIEF & RELATED OF, ROBBERY",2,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>ROBBERY: X1<br/>",10013
"5903",-74.006977581,40.7464347,"Crime","FELONY","BURGLARY, GRAND LARCENY, GRAND LARCENY, MISCELLANEOUS PENAL LAW",4,"FELONY","BURGLARY: X1<br/>GRAND LARCENY: X2<br/>MISCELLANEOUS PENAL LAW: X1<br/>",10013
"18972",-74.006965345,40.732960713,"Crime","FELONY","CRIMINAL MISCHIEF & RELATED OF, FELONY ASSAULT",2,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>FELONY ASSAULT: X1<br/>",10013
"23449",-74.00694,40.71914,"Crime","FELONY","GRAND LARCENY, MISCELLANEOUS PENAL LAW, POSSESSION OF STOLEN PROPERTY, GRAND LARCENY",4,"FELONY","GRAND LARCENY: X2<br/>MISCELLANEOUS PENAL LAW: X1<br/>POSSESSION OF STOLEN PROPERTY: X1<br/>",10013
"32671",-74.00692697,40.710912067,"Crime","FELONY","FORGERY, THEFT-FRAUD",2,"FELONY","FORGERY: X1<br/>THEFT-FRAUD: X1<br/>",10013
"52690",-74.00691,40.70847,"Crime","FELONY","THEFT-FRAUD, THEFT-FRAUD, THEFT-FRAUD, CRIMINAL MISCHIEF & RELATED OF",4,"FELONY","CRIMINAL MISCHIEF & RELATED OF: X1<br/>THEFT-FRAUD: X3<br/>",10006
"16870",-74.00689,40.71627,"Crime","FELONY","GRAND LARCENY, MURDER & NON-NEGL. MANSLAUGHTER, GRAND LARCENY",3,"FELONY","GRAND LARCENY: X2<br/>MURDER & NON-NEGL. MANSLAUGHTER: X1<br/>",10006
"6088",-74.006872669,40.74398639,"Crime","FELONY","GRAND LARCENY, GRAND LARCENY, ROBBERY",3,"FELONY","GRAND LARCENY: X2<br/>ROBBERY: X1<br/>",10006
